"REF_DATE","GEO","DGUID","Area","Land cover and land use","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2011","Norfolk (census agglomeration), Ontario","2011S0504547","Census metropolitan area/census agglomeration","Natural and semi-natural, total","Square kilometres","280","units ","0","v122597530","96.1.5","","..","","","0"
"2011","Norfolk (census agglomeration), Ontario","2011S0504547","Census metropolitan area/census agglomeration","Natural and semi-natural, forest","Square kilometres","280","units ","0","v122597531","96.1.6","","..","","","0"
"2011","Norfolk (census agglomeration), Ontario","2011S0504547","Census metropolitan area/census agglomeration","Natural and semi-natural, water","Square kilometres","280","units ","0","v122597532","96.1.7","","..","","","0"
"2011","Norfolk (census agglomeration), Ontario","2011S0504547","Census metropolitan area/census agglomeration","Natural and semi-natural, other type of cover","Square kilometres","280","units ","0","v122597533","96.1.8","","..","","","0"
"2011","Norfolk (census agglomeration), Ontario","2011S0504547","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Total land area","Square kilometres","280","units ","0","v122597534","96.2.1","3303","","","","0"
"2011","Norfolk (census agglomeration), Ontario","2011S0504547","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Built-up area, settled","Square kilometres","280","units ","0","v122597535","96.2.2","290","","","","0"
"2011","Norfolk (census agglomeration), Ontario","2011S0504547","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Built-up area, roads","Square kilometres","280","units ","0","v122597536","96.2.3","150","","","","0"
"2011","Norfolk (census agglomeration), Ontario","2011S0504547","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Arable","Square kilometres","280","units ","0","v122597537","96.2.4","1740","","","","0"
"2011","Norfolk (census agglomeration), Ontario","2011S0504547","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, total","Square kilometres","280","units ","0","v122597538","96.2.5","1123","","","","0"
"2011","Norfolk (census agglomeration), Ontario","2011S0504547","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, forest","Square kilometres","280","units ","0","v122597539","96.2.6","641","","","","0"
"2011","Norfolk (census agglomeration), Ontario","2011S0504547","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, water","Square kilometres","280","units ","0","v122597540","96.2.7","50","","","","0"
"2011","Norfolk (census agglomeration), Ontario","2011S0504547","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, other type of cover","Square kilometres","280","units ","0","v122597541","96.2.8","432","","","","0"
"2011","North Bay (census agglomeration), Ontario","2011S0504575","Census metropolitan area/census agglomeration","Total land area","Square kilometres","280","units ","0","v122597558","98.1.1","777","","","","0"
"2011","North Bay (census agglomeration), Ontario","2011S0504575","Census metropolitan area/census agglomeration","Built-up area, settled","Square kilometres","280","units ","0","v122597559","98.1.2","59","","","","0"
"2011","North Bay (census agglomeration), Ontario","2011S0504575","Census metropolitan area/census agglomeration","Built-up area, roads","Square kilometres","280","units ","0","v122597560","98.1.3","31","","","","0"
"2011","North Bay (census agglomeration), Ontario","2011S0504575","Census metropolitan area/census agglomeration","Arable","Square kilometres","280","units ","0","v122597561","98.1.4","","..","","","0"
"2011","North Bay (census agglomeration), Ontario","2011S0504575","Census metropolitan area/census agglomeration","Natural and semi-natural, total","Square kilometres","280","units ","0","v122597562","98.1.5","","..","","","0"
"2011","North Bay (census agglomeration), Ontario","2011S0504575","Census metropolitan area/census agglomeration","Natural and semi-natural, forest","Square kilometres","280","units ","0","v122597563","98.1.6","","..","","","0"
"2011","North Bay (census agglomeration), Ontario","2011S0504575","Census metropolitan area/census agglomeration","Natural and semi-natural, water","Square kilometres","280","units ","0","v122597564","98.1.7","","..","","","0"
"2011","North Bay (census agglomeration), Ontario","2011S0504575","Census metropolitan area/census agglomeration","Natural and semi-natural, other type of cover","Square kilometres","280","units ","0","v122597565","98.1.8","","..","","","0"
"2011","North Bay (census agglomeration), Ontario","2011S0504575","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Total land area","Square kilometres","280","units ","0","v122597566","98.2.1","14622","","","","0"
"2011","North Bay (census agglomeration), Ontario","2011S0504575","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Built-up area, settled","Square kilometres","280","units ","0","v122597567","98.2.2","234","","","","0"
"2011","North Bay (census agglomeration), Ontario","2011S0504575","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Built-up area, roads","Square kilometres","280","units ","0","v122597568","98.2.3","168","","","","0"
"2011","North Bay (census agglomeration), Ontario","2011S0504575","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Arable","Square kilometres","280","units ","0","v122597569","98.2.4","231","","","","0"
"2011","North Bay (census agglomeration), Ontario","2011S0504575","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, total","Square kilometres","280","units ","0","v122597570","98.2.5","13989","","","","0"
"2011","North Bay (census agglomeration), Ontario","2011S0504575","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, forest","Square kilometres","280","units ","0","v122597571","98.2.6","8716","","","","0"
"2011","North Bay (census agglomeration), Ontario","2011S0504575","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, water","Square kilometres","280","units ","0","v122597572","98.2.7","1985","","","","0"
"2011","North Bay (census agglomeration), Ontario","2011S0504575","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, other type of cover","Square kilometres","280","units ","0","v122597573","98.2.8","3288","","","","0"
"2011","Orillia (census agglomeration), Ontario","2011S0504569","Census metropolitan area/census agglomeration","Total land area","Square kilometres","280","units ","0","v122597590","100.1.1","455","","","","0"
"2011","Orillia (census agglomeration), Ontario","2011S0504569","Census metropolitan area/census agglomeration","Built-up area, settled","Square kilometres","280","units ","0","v122597591","100.1.2","39","","","","0"
"2011","Orillia (census agglomeration), Ontario","2011S0504569","Census metropolitan area/census agglomeration","Built-up area, roads","Square kilometres","280","units ","0","v122597592","100.1.3","18","","","","0"
"2011","Orillia (census agglomeration), Ontario","2011S0504569","Census metropolitan area/census agglomeration","Arable","Square kilometres","280","units ","0","v122597593","100.1.4","","..","","","0"
"2011","Orillia (census agglomeration), Ontario","2011S0504569","Census metropolitan area/census agglomeration","Natural and semi-natural, total","Square kilometres","280","units ","0","v122597594","100.1.5","","..","","","0"
"2011","Orillia (census agglomeration), Ontario","2011S0504569","Census metropolitan area/census agglomeration","Natural and semi-natural, forest","Square kilometres","280","units ","0","v122597595","100.1.6","","..","","","0"
"2011","Orillia (census agglomeration), Ontario","2011S0504569","Census metropolitan area/census agglomeration","Natural and semi-natural, water","Square kilometres","280","units ","0","v122597596","100.1.7","","..","","","0"
"2011","Orillia (census agglomeration), Ontario","2011S0504569","Census metropolitan area/census agglomeration","Natural and semi-natural, other type of cover","Square kilometres","280","units ","0","v122597597","100.1.8","","..","","","0"
"2011","Orillia (census agglomeration), Ontario","2011S0504569","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Total land area","Square kilometres","280","units ","0","v122597598","100.2.1","39377","","","","0"
"2011","Orillia (census agglomeration), Ontario","2011S0504569","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Built-up area, settled","Square kilometres","280","units ","0","v122597599","100.2.2","606","","","","0"
"2011","Orillia (census agglomeration), Ontario","2011S0504569","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Built-up area, roads","Square kilometres","280","units ","0","v122597600","100.2.3","512","","","","0"
"2011","Orillia (census agglomeration), Ontario","2011S0504569","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Arable","Square kilometres","280","units ","0","v122597601","100.2.4","858","","","","0"
"2011","Orillia (census agglomeration), Ontario","2011S0504569","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, total","Square kilometres","280","units ","0","v122597602","100.2.5","37402","","","","0"
"2011","Orillia (census agglomeration), Ontario","2011S0504569","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, forest","Square kilometres","280","units ","0","v122597603","100.2.6","27560","","","","0"
"2011","Orillia (census agglomeration), Ontario","2011S0504569","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, water","Square kilometres","280","units ","0","v122597604","100.2.7","4697","","","","0"
"2011","Orillia (census agglomeration), Ontario","2011S0504569","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, other type of cover","Square kilometres","280","units ","0","v122597605","100.2.8","5145","","","","0"
"2011","Oshawa (census metropolitan area), Ontario","2011S0503532","Census metropolitan area/census agglomeration","Total land area","Square kilometres","280","units ","0","v106960747","16.1.1","904","","","","0"
"2011","Oshawa (census metropolitan area), Ontario","2011S0503532","Census metropolitan area/census agglomeration","Built-up area, settled","Square kilometres","280","units ","0","v106960748","16.1.2","170","","","","0"
"2011","Oshawa (census metropolitan area), Ontario","2011S0503532","Census metropolitan area/census agglomeration","Built-up area, roads","Square kilometres","280","units ","0","v106960749","16.1.3","66","","","","0"
"2011","Oshawa (census metropolitan area), Ontario","2011S0503532","Census metropolitan area/census agglomeration","Arable","Square kilometres","280","units ","0","v106960750","16.1.4","","..","","","0"
